Gender,Age,State,Vote,text,,,,
male,46,California,Negative,BECAUSE THERE ARE UNKNOWN COSTS IN THE LONG RUN AND WE DON'T KNOW HOW THAT IS GOING TO COST DOWN THE ROAD.,,,,
male,50,Oregon,Negative,"WE PAY TOO MUCH, WE GIVE TOO MUCH, INSTEAD OF TAKING CARE OF WHAT WE NEED TO.",,,,
male,41,California,Negative,BECAUSE I DON'T THINK IT IS GOING TO SOLVE THE PROBLEM OF HEALTHCARE COST.,,,,
female,37,California,Negative,IT IS TOO MUCH ALL AT ONCE. THEY SHOULD IMPLEMENT LITTLE BY LITTLE RATHER THAN ALL AT ONCE.,,,,
male,72,Oregon,Negative,"WELL BECAUSE MINE IS GOOD NOW AND I THINK IT IS WAY, WAY, WAY OVERBOARD, AND I THINK OBAMA JUMPED IN AND I THINK THE MAJORITY OF THE PEOPLE TO HAVE THIS HOUSE BILL THE WAY IT IS WRITTEN.",,,,
female,68,Georgia,Negative,THE COST.,,,,
male,29,Virginia,Negative,THE OVERALL COST AND FEDERAL GOVERNMENT INVOLVEMENT IN HEALTHCARE.,,,,
male,74,Virginia,Negative,COST.,,,,
female,55,Maryland,Negative,IT'S GOING TO BANKRUPT THE COUNTRY AND THE GOVERNMENT SHOULDN'T BE INVOLVED IN TAKING CARE OF PEOPLE. THE GOVERNMENT SHOULD BE PROTECTING US AND NOT REGULATING US.,,,,
female,59,Virginia,Negative,COST.,,,,
male,62,California,Negative,MONEY.,,,,
male,34,California,Negative,I DON'T THINK THAT IT ACCOMPLISHES WHAT IT STRIVES TO DO.,,,,
male,82,Florida,Negative,IT COSTS TOO MUCH MONEY.,,,,
female,62,Georgia,Negative,I THINK IT WILL DESTROY AMERICA.,,,,
female,81,California,Negative,OTHER PEOPLE'S OPINIONS.,,,,
male,60,California,Negative,"I OPPOSE IT BECAUSE THE MORE GOVERNMENT GROWS, YOUR FREEDOM IS DIMINISHED.",,,,
female,54,Nevada,Negative,"I THINK IT IS AN ECONOMIC DISASTER AND THERE ARE BETTER, MORE TARGETED WAYS OF HANDLING IT.",,,,
female,63,California,Negative,I THINK WE SHOULD BE ABLE TO BE RESPONSIBLE FOR OUR OWN HEALTHCARE.,,,,
female,71,Alabama,Negative,TOO MANY PAGES.,,,,
female,81,Washington,Negative,JUST DON'T THINK THAT IT IS THE RIGHT ONE. ,,,,
male,75,Idaho,Negative,TOO MUCH GARBAGE IN IT. THEY WANT TO DO THINGS THAT I'M AGAINST MORALLY.,,,,
female,64,Oregon,Negative,"DON'T FEEL IT'S RIGHT, THE GOVERNMENT SUPPLIES HEALTHCARE AND IT'S THE PERSON'S RESPONSIBILITY TO GET IT.",,,,
male,84,California,Negative,I DON'T LIKE SOCIALIZED MEDICINE AND YOU THINK THE COST IS EXORBITANT.,,,,
female,45,California,Negative,I DON'T THINK THE GOVERNMENT SHOULD BE INVOLVED.,,,,
